Total Steps,Total Time,Avg Reward,Best Reward,Avg Length
980000,405.4954741001129,37.90812,190.402,323.8360655737705
1000000,414.5100190639496,49.324543,205.1027,416.0816326530612
1020000,423.459557056427,38.834496,236.90422,331.5344827586207
1040000,432.05521392822266,48.75094,190.402,411.3333333333333
1060000,440.9879939556122,40.29651,309.60767,343.0357142857143
1080000,449.89047598838806,79.84581,396.01184,662.8387096774194
1100000,458.6406021118164,23.622005,250.90489,216.0989010989011
1120000,467.15883684158325,54.235504,221.20345,454.8222222222222
1140000,476.27446389198303,34.39067,354.40985,317.42857142857144
1160000,485.1597318649292,109.17469,484.8161,900.9090909090909
1180000,493.9687647819519,70.50897,298.40717,588.3235294117648
1200000,502.67447900772095,109.34246,372.4107,901.0909090909091
1220000,511.3632559776306,79.09394,265.6056,655.9032258064516
1240000,520.1088571548462,105.72266,344.40936,871.7826086956521
1260000,529.0916521549225,50.251144,303.2074,426.9574468085106
1280000,537.5068688392639,22.557768,221.20345,206.29896907216494
1300000,546.6702330112457,43.757084,305.10745,370.6363636363636
1320000,556.2213129997253,18.28149,460.91495,166.23021582733813
1340000,565.4329631328583,28.761284,342.20923,250.4268292682927
1360000,574.7868988513947,27.562439,132.19917,240.1625
1380000,583.8136639595032,75.6791,249.20479,628.6969696969697
1400000,593.1547780036926,87.49517,676.3855,724.7083333333334
1420000,601.9686660766602,47.478348,339.90915,401.5090909090909
1440000,611.1204409599304,49.565365,383.01123,417.38775510204084
1460000,619.7418539524078,40.517307,218.90337,345.1034482758621
1480000,628.5409049987793,61.266506,186.50182,512.6666666666666
1500000,637.5854661464691,37.63989,174.70122,321.7
1520000,646.7590351104736,100.88926,445.21417,831.96
1540000,655.2379131317139,53.99545,223.00356,453.1818181818182
1560000,663.9578900337219,53.60779,267.40564,450.38461538461536
1580000,673.2074360847473,81.685524,358.41003,677.3030303030303
1600000,681.7657380104065,61.789795,228.0038,516.5128205128206
1620000,690.3764340877533,48.1206,344.40936,406.9183673469388
1640000,698.5231170654297,48.619263,404.91226,418.1875
1660000,706.9180610179901,41.99479,404.91226,365.2830188679245
1680000,715.4427890777588,82.890366,349.80963,687.8
1700000,723.9902808666229,45.835293,222.90355,387.7647058823529
1720000,732.0666699409485,74.75594,419.31296,624.2258064516129
1740000,740.6261160373688,88.70441,283.90646,734.24
1760000,749.1274421215057,9.971799,416.9128,97.9608695652174
1780000,757.6147561073303,24.771055,124.89894,217.61111111111111
1800000,765.6610679626465,49.30202,246.40468,415.48979591836735
1820000,774.0491061210632,4.66957,312.70786,91.02272727272727
1840000,782.4641530513763,28.207638,172.00111,245.65384615384616
1860000,790.8564629554749,51.025574,293.30692,429.9148936170213
1880000,798.8358719348907,46.8865,194.9022,396.2692307692308
1900000,807.2839229106903,42.600136,270.2058,364.72727272727275
1920000,815.6204888820648,14.281407,260.90536,149.17910447761193
1940000,824.1800079345703,21.09622,270.3058,190.04761904761904
1960000,832.7483050823212,18.876076,325.90848,185.75925925925927
1980000,840.8875529766083,46.084206,311.9078,393.24
2000000,849.3624839782715,191.8777,373.21075,1571.0
